Temp,Humidity,Lower Light State,Middle Light State,Exhaust Fan State,Breeze Fan State,Heater State,Datetime
76.28,29.3,1,1,0,0,0,09:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:10:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:20:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:30:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:40:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,10:50:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,11:00:00 01/08/21 MST
76.28,29.3,1,1,0,0,0,11:10:00 01/08/21 MST
65.48,32.7,1,1,0,1,1,11:20:00 01/08/21 MST
73.58,25.6,1,1,0,1,1,11:30:00 01/08/21 MST
75.2,32.1,1,1,0,0,0,11:40:00 01/08/21 MST
73.94,25.3,1,1,0,1,1,11:50:00 01/08/21 MST
74.12,31.6,1,1,0,1,1,12:00:00 01/08/21 MST
75.92,32.1,1,1,0,0,0,12:10:00 01/08/21 MST
74.84,25.1,1,1,0,1,1,12:20:00 01/08/21 MST
74.84,32.4,1,1,0,1,1,12:30:00 01/08/21 MST
76.82,32.2,1,1,0,0,0,12:40:00 01/08/21 MST
75.74,25.0,1,1,0,0,0,12:50:00 01/08/21 MST
77.36,25.8,1,1,0,0,0,13:00:00 01/08/21 MST
74.84,36.1,1,1,0,1,1,13:10:00 01/08/21 MST
74.84,33.6,1,1,0,1,1,13:20:00 01/08/21 MST
76.28,34.4,1,1,0,0,0,13:30:00 01/08/21 MST
76.28,25.8,1,1,0,0,0,13:40:00 01/08/21 MST
77.72,26.5,1,1,0,0,0,13:50:00 01/08/21 MST
75.38,38.1,0,0,0,0,0,14:00:00 01/08/21 MST
71.06,28.4,0,0,0,1,1,14:10:00 01/08/21 MST
75.38,25.4,0,0,0,0,0,14:20:00 01/08/21 MST
72.68,26.0,0,0,0,1,1,14:30:00 01/08/21 MST
72.32,25.9,0,0,0,1,1,14:40:00 01/08/21 MST
76.46,24.3,0,0,0,0,0,14:50:00 01/08/21 MST
72.32,25.9,0,0,0,1,1,15:00:00 01/08/21 MST
73.22,25.7,0,0,0,1,1,15:10:00 01/08/21 MST
72.5,30.6,0,0,0,1,1,15:20:00 01/08/21 MST
72.86,24.7,0,0,0,1,1,15:30:00 01/08/21 MST
75.38,25.0,0,0,0,0,0,15:40:00 01/08/21 MST
73.4,25.5,0,0,0,1,1,15:50:00 01/08/21 MST
72.86,24.5,0,0,0,1,1,16:00:00 01/08/21 MST
76.46,23.5,0,0,0,0,0,16:10:00 01/08/21 MST
73.58,24.0,0,0,0,1,1,16:20:00 01/08/21 MST
72.86,24.0,0,0,0,1,1,16:30:00 01/08/21 MST
76.64,23.7,0,0,0,0,0,16:40:00 01/08/21 MST
73.4,24.9,0,0,0,1,1,16:50:00 01/08/21 MST
73.04,24.6,0,0,0,1,1,17:00:00 01/08/21 MST
73.22,30.0,0,0,0,1,1,17:10:00 01/08/21 MST
74.66,23.9,0,0,0,1,1,17:20:00 01/08/21 MST
73.94,24.9,0,0,0,1,1,17:30:00 01/08/21 MST
73.04,30.6,0,0,0,1,1,17:40:00 01/08/21 MST
73.76,23.9,0,0,0,1,1,17:50:00 01/08/21 MST
75.02,24.4,0,0,0,0,0,18:00:00 01/08/21 MST
74.12,24.7,0,0,0,1,1,18:10:00 01/08/21 MST
71.6,31.2,0,0,0,1,1,18:20:00 01/08/21 MST
74.84,23.8,0,0,0,1,1,18:30:00 01/08/21 MST
72.68,30.0,0,0,0,1,1,18:40:00 01/08/21 MST
72.5,23.9,0,0,0,1,1,18:50:00 01/08/21 MST
76.64,22.7,0,0,0,0,0,19:00:00 01/08/21 MST
73.04,24.1,0,0,0,1,1,19:10:00 01/08/21 MST
73.22,23.8,0,0,0,1,1,19:20:00 01/08/21 MST
72.5,31.2,0,0,0,1,1,19:30:00 01/08/21 MST
73.58,22.7,0,0,0,1,1,19:40:00 01/08/21 MST
74.66,23.5,0,0,0,1,1,19:50:00 01/08/21 MST
72.5,30.5,1,1,0,1,1,20:00:00 01/08/21 MST
74.84,31.3,1,1,0,1,1,20:10:00 01/08/21 MST
77.18,33.9,1,1,0,0,0,20:20:00 01/08/21 MST
76.46,25.4,1,1,0,0,0,20:30:00 01/08/21 MST
73.94,36.0,1,1,0,1,1,20:40:00 01/08/21 MST
75.92,35.8,1,1,0,0,0,20:50:00 01/08/21 MST
77.18,26.8,1,1,0,0,0,21:00:00 01/08/21 MST
74.66,39.6,1,1,0,1,1,21:10:00 01/08/21 MST
75.38,36.6,1,1,0,0,0,21:20:00 01/08/21 MST
77.54,26.8,1,1,0,0,0,21:30:00 01/08/21 MST
74.66,36.6,1,1,0,1,1,21:40:00 01/08/21 MST
75.2,35.2,1,1,0,0,0,21:50:00 01/08/21 MST
77.18,27.3,1,1,0,0,0,22:00:00 01/08/21 MST
74.66,37.2,1,1,0,1,1,22:10:00 01/08/21 MST
74.84,35.3,1,1,0,1,1,22:20:00 01/08/21 MST
77.18,35.6,1,1,0,0,0,22:30:00 01/08/21 MST
74.3,38.2,1,1,0,1,1,22:40:00 01/08/21 MST
74.84,34.5,1,1,0,1,1,22:50:00 01/08/21 MST
77.0,35.0,1,1,0,0,0,23:00:00 01/08/21 MST
74.3,39.0,1,1,0,1,1,23:10:00 01/08/21 MST
74.84,37.8,1,1,0,1,1,23:20:00 01/08/21 MST
76.82,37.8,1,1,0,0,0,23:30:00 01/08/21 MST
75.92,26.6,1,1,0,0,0,23:40:00 01/08/21 MST
77.9,27.2,1,1,0,0,0,23:50:00 01/08/21 MST
74.84,37.3,1,1,0,1,1,00:00:00 01/09/21 MST
74.66,36.1,1,1,0,1,1,00:10:00 01/09/21 MST
76.82,37.9,1,1,0,0,0,00:20:00 01/09/21 MST
73.94,39.0,1,1,0,1,1,00:30:00 01/09/21 MST
74.84,35.8,1,1,0,1,1,00:40:00 01/09/21 MST
76.64,37.6,1,1,0,0,0,00:50:00 01/09/21 MST
75.92,26.9,1,1,0,0,0,01:00:00 01/09/21 MST
77.72,27.8,1,1,0,0,0,01:10:00 01/09/21 MST
74.66,39.0,1,1,0,1,1,01:20:00 01/09/21 MST
74.66,40.0,1,1,0,1,1,01:30:00 01/09/21 MST
76.28,35.7,1,1,0,0,0,01:40:00 01/09/21 MST
77.9,27.1,1,1,0,0,0,01:50:00 01/09/21 MST
74.48,39.1,1,1,0,1,1,02:00:00 01/09/21 MST
74.3,36.8,1,1,0,1,1,02:10:00 01/09/21 MST
75.74,39.7,1,1,0,0,0,02:20:00 01/09/21 MST
75.2,27.7,1,1,0,0,0,02:30:00 01/09/21 MST
77.72,27.5,1,1,0,0,0,02:40:00 01/09/21 MST
74.3,41.1,1,1,0,1,1,02:50:00 01/09/21 MST
73.94,37.6,1,1,0,1,1,03:00:00 01/09/21 MST
75.92,38.7,1,1,0,0,0,03:10:00 01/09/21 MST
75.2,27.4,1,1,0,0,0,03:20:00 01/09/21 MST
76.82,28.5,1,1,0,0,0,03:30:00 01/09/21 MST
74.12,38.7,1,1,0,1,1,03:40:00 01/09/21 MST
74.12,37.9,1,1,0,1,1,03:50:00 01/09/21 MST
75.74,37.5,1,1,0,0,0,04:00:00 01/09/21 MST
75.92,27.4,1,1,0,0,0,04:10:00 01/09/21 MST
75.74,28.0,1,1,0,0,0,04:20:00 01/09/21 MST
73.4,39.1,1,1,0,1,1,04:30:00 01/09/21 MST
73.94,37.6,1,1,0,1,1,04:40:00 01/09/21 MST
75.2,36.0,1,1,0,0,0,04:50:00 01/09/21 MST
75.2,27.5,1,1,0,0,0,05:00:00 01/09/21 MST
76.1,28.5,1,1,0,0,0,05:10:00 01/09/21 MST
73.58,40.0,1,1,0,1,1,05:20:00 01/09/21 MST
74.48,37.3,1,1,0,1,1,05:30:00 01/09/21 MST
75.02,37.7,1,1,0,0,0,05:40:00 01/09/21 MST
74.84,27.6,1,1,0,1,1,05:50:00 01/09/21 MST
74.48,38.9,1,1,0,1,1,06:00:00 01/09/21 MST
75.92,37.9,1,1,0,0,0,06:10:00 01/09/21 MST
75.02,27.2,1,1,0,0,0,06:20:00 01/09/21 MST
77.18,27.7,1,1,0,0,0,06:30:00 01/09/21 MST
73.76,39.2,1,1,0,1,1,06:40:00 01/09/21 MST
73.76,38.8,1,1,0,1,1,06:50:00 01/09/21 MST
75.38,34.6,1,1,0,0,0,07:00:00 01/09/21 MST
75.02,27.3,1,1,0,0,0,07:10:00 01/09/21 MST
76.64,27.9,1,1,0,0,0,07:20:00 01/09/21 MST
73.22,40.0,1,1,0,1,1,07:30:00 01/09/21 MST
75.74,26.8,1,1,0,0,0,07:40:00 01/09/21 MST
77.9,26.8,1,1,0,0,0,07:50:00 01/09/21 MST
73.94,36.3,1,1,0,1,1,08:00:00 01/09/21 MST
75.38,26.7,1,1,0,0,0,08:10:00 01/09/21 MST
78.62,27.3,1,1,0,0,0,08:20:00 01/09/21 MST
74.66,38.4,1,1,0,1,1,08:30:00 01/09/21 MST
74.66,39.0,1,1,0,1,1,08:40:00 01/09/21 MST
73.94,36.7,1,1,0,1,1,08:50:00 01/09/21 MST
75.38,36.5,1,1,0,0,0,09:00:00 01/09/21 MST
74.3,27.3,1,1,0,1,1,09:10:00 01/09/21 MST
75.56,36.9,1,1,0,0,0,09:20:00 01/09/21 MST
75.56,26.6,1,1,0,0,0,09:30:00 01/09/21 MST
75.2,27.5,1,1,0,0,0,09:40:00 01/09/21 MST
73.04,39.0,1,1,0,1,1,09:50:00 01/09/21 MST
74.12,38.7,1,1,0,1,1,10:00:00 01/09/21 MST
73.94,40.1,1,1,0,1,1,10:10:00 01/09/21 MST
75.56,39.4,1,1,0,0,0,10:20:00 01/09/21 MST
74.66,27.1,1,1,0,1,1,10:30:00 01/09/21 MST
75.2,37.3,1,1,0,0,0,10:40:00 01/09/21 MST
76.28,26.8,1,1,0,0,0,10:50:00 01/09/21 MST
73.22,41.2,1,1,0,1,1,11:00:00 01/09/21 MST
75.2,36.9,1,1,0,0,0,11:10:00 01/09/21 MST
76.1,27.1,1,1,0,0,0,11:20:00 01/09/21 MST
75.2,27.6,1,1,0,0,0,11:30:00 01/09/21 MST
77.0,27.6,1,1,0,0,0,11:40:00 01/09/21 MST
68.9,30.9,1,1,0,1,1,11:50:00 01/09/21 MST
76.82,27.7,1,1,0,0,0,12:00:00 01/09/21 MST
73.58,41.6,1,1,0,1,1,12:10:00 01/09/21 MST
75.02,40.8,1,1,0,0,0,12:20:00 01/09/21 MST
76.28,29.1,1,1,0,0,0,12:30:00 01/09/21 MST
73.76,40.1,1,1,0,1,1,12:40:00 01/09/21 MST
74.84,41.5,1,1,0,1,1,12:50:00 01/09/21 MST
74.66,39.4,1,1,0,1,1,13:00:00 01/09/21 MST
76.28,39.6,1,1,0,0,0,13:10:00 01/09/21 MST
75.38,28.4,1,1,0,0,0,13:20:00 01/09/21 MST
77.0,29.3,1,1,0,0,0,13:30:00 01/09/21 MST
74.12,42.6,1,1,0,1,1,13:40:00 01/09/21 MST
74.3,42.2,1,1,0,1,1,13:50:00 01/09/21 MST
75.74,39.8,0,0,0,0,0,14:00:00 01/09/21 MST
71.06,31.1,0,0,0,1,1,14:10:00 01/09/21 MST
72.68,29.3,0,0,0,1,1,14:20:00 01/09/21 MST
74.84,26.7,0,0,0,1,1,14:30:00 01/09/21 MST
72.14,27.3,0,0,0,1,1,14:40:00 01/09/21 MST
74.3,27.1,0,0,0,1,1,14:50:00 01/09/21 MST
73.04,26.3,0,0,0,1,1,15:00:00 01/09/21 MST
73.58,27.1,0,0,0,1,1,15:10:00 01/09/21 MST
72.86,26.2,0,0,0,1,1,15:20:00 01/09/21 MST
73.4,26.5,0,0,0,1,1,15:30:00 01/09/21 MST
72.14,27.2,0,0,0,1,1,15:40:00 01/09/21 MST
74.12,26.2,0,0,0,1,1,15:50:00 01/09/21 MST
72.32,26.5,0,0,0,1,1,16:00:00 01/09/21 MST
73.94,25.9,0,0,0,1,1,16:10:00 01/09/21 MST
72.5,26.4,0,0,0,1,1,16:20:00 01/09/21 MST
74.48,25.4,0,0,0,1,1,16:30:00 01/09/21 MST
72.5,26.1,0,0,0,1,1,16:40:00 01/09/21 MST
75.2,25.4,0,0,0,0,0,16:50:00 01/09/21 MST
70.88,27.4,0,0,0,1,1,17:00:00 01/09/21 MST
72.86,27.1,0,0,0,1,1,17:10:00 01/09/21 MST
71.24,35.5,0,0,0,1,1,17:20:00 01/09/21 MST
71.06,27.2,0,0,0,1,1,17:30:00 01/09/21 MST
74.84,26.2,0,0,0,1,1,17:40:00 01/09/21 MST
70.88,35.0,0,0,0,1,1,17:50:00 01/09/21 MST
71.78,27.8,0,0,0,1,1,18:00:00 01/09/21 MST
74.3,25.6,0,0,0,1,1,18:10:00 01/09/21 MST
72.32,26.6,0,0,0,1,1,18:20:00 01/09/21 MST
75.2,25.5,0,0,0,0,0,18:30:00 01/09/21 MST
71.06,27.6,0,0,0,1,1,18:40:00 01/09/21 MST
73.04,27.1,0,0,0,1,1,18:50:00 01/09/21 MST
74.48,25.2,0,0,0,1,1,19:00:00 01/09/21 MST
72.5,26.5,0,0,0,1,1,19:10:00 01/09/21 MST
75.38,25.3,0,0,0,0,0,19:20:00 01/09/21 MST
70.88,27.9,0,0,0,1,1,19:30:00 01/09/21 MST
73.58,27.1,0,0,0,1,1,19:40:00 01/09/21 MST
71.24,35.9,0,0,0,1,1,19:50:00 01/09/21 MST
71.42,27.2,1,1,0,1,1,20:00:00 01/09/21 MST
75.2,39.3,1,1,0,0,0,20:10:00 01/09/21 MST
75.92,28.9,1,1,0,0,0,20:20:00 01/09/21 MST
75.38,28.7,1,1,0,0,0,20:30:00 01/09/21 MST
76.46,30.9,1,1,0,0,0,20:40:00 01/09/21 MST
73.94,45.7,1,1,0,1,1,20:50:00 01/09/21 MST
74.12,42.5,1,1,0,1,1,21:00:00 01/09/21 MST
75.74,42.9,1,1,0,0,0,21:10:00 01/09/21 MST
75.92,29.9,1,1,0,0,0,21:20:00 01/09/21 MST
76.64,31.1,1,1,0,0,0,21:30:00 01/09/21 MST
73.94,44.8,1,1,0,1,1,21:40:00 01/09/21 MST
75.92,30.2,1,1,0,0,0,21:50:00 01/09/21 MST
75.92,30.2,1,1,0,0,0,22:00:00 01/09/21 MST
65.12,29.5,1,1,0,1,1,22:10:00 01/09/21 MST
64.04,29.6,1,1,0,1,1,22:20:00 01/09/21 MST
77.0,29.6,1,1,0,0,0,22:30:00 01/09/21 MST
74.12,47.6,1,1,0,1,1,22:40:00 01/09/21 MST
74.48,29.6,1,1,0,1,1,22:50:00 01/09/21 MST
75.38,31.3,1,1,0,0,0,23:00:00 01/09/21 MST
73.58,49.3,1,1,0,1,1,23:10:00 01/09/21 MST
75.02,30.1,1,1,0,0,0,23:20:00 01/09/21 MST
73.76,31.9,1,1,0,1,1,23:30:00 01/09/21 MST
75.02,47.5,1,1,0,0,0,23:40:00 01/09/21 MST
73.94,32.4,1,1,0,1,1,23:50:00 01/09/21 MST
73.58,32.3,1,1,0,1,1,00:00:00 01/10/21 MST
75.2,44.8,1,1,0,0,0,00:10:00 01/10/21 MST
74.66,32.9,1,1,0,1,1,00:20:00 01/10/21 MST
73.94,46.5,1,1,0,1,1,00:30:00 01/10/21 MST
74.48,33.6,1,1,0,1,1,00:40:00 01/10/21 MST
74.84,52.1,1,1,0,1,1,00:50:00 01/10/21 MST
74.12,52.0,1,1,0,1,1,01:00:00 01/10/21 MST
74.48,33.7,1,1,0,1,1,01:10:00 01/10/21 MST
74.84,51.2,1,1,0,1,1,01:20:00 01/10/21 MST
74.12,50.3,1,1,0,1,1,01:30:00 01/10/21 MST
74.3,32.6,1,1,0,1,1,01:40:00 01/10/21 MST
74.66,54.6,1,1,0,1,1,01:50:00 01/10/21 MST
74.12,55.4,1,1,0,1,1,02:00:00 01/10/21 MST
74.12,32.7,1,1,0,1,1,02:10:00 01/10/21 MST
74.3,51.9,1,1,0,1,1,02:20:00 01/10/21 MST
74.12,55.5,1,1,0,1,1,02:30:00 01/10/21 MST
74.12,32.2,1,1,0,1,1,02:40:00 01/10/21 MST
76.28,33.5,1,1,0,0,0,02:50:00 01/10/21 MST
73.4,57.6,1,1,0,1,1,03:00:00 01/10/21 MST
74.48,31.8,1,1,0,1,1,03:10:00 01/10/21 MST
75.2,34.6,1,1,0,0,0,03:20:00 01/10/21 MST
75.38,33.7,1,1,0,0,0,03:30:00 01/10/21 MST
74.48,32.9,1,1,0,1,1,03:40:00 01/10/21 MST
74.3,33.9,1,1,0,1,1,03:50:00 01/10/21 MST
75.2,50.7,1,1,0,0,0,04:00:00 01/10/21 MST
74.3,34.6,1,1,0,1,1,04:10:00 01/10/21 MST
74.12,32.0,1,1,0,1,1,04:20:00 01/10/21 MST
76.1,33.6,1,1,0,0,0,04:30:00 01/10/21 MST
75.2,33.4,1,1,0,0,0,04:40:00 01/10/21 MST
73.94,32.9,1,1,0,1,1,04:50:00 01/10/21 MST
75.92,34.5,1,1,0,0,0,05:00:00 01/10/21 MST
73.58,58.6,1,1,0,1,1,05:10:00 01/10/21 MST
74.12,51.9,1,1,0,1,1,05:20:00 01/10/21 MST
73.94,32.9,1,1,0,1,1,05:30:00 01/10/21 MST
76.1,33.2,1,1,0,0,0,05:40:00 01/10/21 MST
73.22,54.1,1,1,0,1,1,05:50:00 01/10/21 MST
73.94,32.3,1,1,0,1,1,06:00:00 01/10/21 MST
75.74,33.9,1,1,0,0,0,06:10:00 01/10/21 MST
75.38,33.2,1,1,0,0,0,06:20:00 01/10/21 MST
74.12,32.5,1,1,0,1,1,06:30:00 01/10/21 MST
75.2,34.1,1,1,0,0,0,06:40:00 01/10/21 MST
75.2,33.4,1,1,0,0,0,06:50:00 01/10/21 MST
74.3,32.7,1,1,0,1,1,07:00:00 01/10/21 MST
74.48,33.8,1,1,0,1,1,07:10:00 01/10/21 MST
75.74,51.9,1,1,0,0,0,07:20:00 01/10/21 MST
74.66,32.9,1,1,0,1,1,07:30:00 01/10/21 MST
74.12,31.2,1,1,0,1,1,07:40:00 01/10/21 MST
76.46,32.1,1,1,0,0,0,07:50:00 01/10/21 MST
73.58,52.1,1,1,0,1,1,08:00:00 01/10/21 MST
74.3,31.0,1,1,0,1,1,08:10:00 01/10/21 MST
75.74,32.4,1,1,0,0,0,08:20:00 01/10/21 MST
75.38,31.0,1,1,0,0,0,08:30:00 01/10/21 MST
74.12,30.9,1,1,0,1,1,08:40:00 01/10/21 MST
75.2,33.1,1,1,0,0,0,08:50:00 01/10/21 MST
75.38,30.8,1,1,0,0,0,09:00:00 01/10/21 MST
72.5,30.2,1,1,0,1,1,09:10:00 01/10/21 MST
74.12,31.5,1,1,0,1,1,09:20:00 01/10/21 MST
74.66,46.2,1,1,0,1,1,09:30:00 01/10/21 MST
74.66,28.6,1,1,0,1,1,09:40:00 01/10/21 MST
75.02,31.5,1,1,0,0,0,09:50:00 01/10/21 MST
75.92,30.1,1,1,0,0,0,10:00:00 01/10/21 MST
75.2,29.3,1,1,0,0,0,10:10:00 01/10/21 MST
73.58,29.9,1,1,0,1,1,10:20:00 01/10/21 MST
75.74,30.1,1,1,0,0,0,10:30:00 01/10/21 MST
75.38,28.9,1,1,0,0,0,10:40:00 01/10/21 MST
73.94,29.4,1,1,0,1,1,10:50:00 01/10/21 MST
75.56,29.8,1,1,0,0,0,11:00:00 01/10/21 MST
75.02,29.2,1,1,0,0,0,11:10:00 01/10/21 MST
73.58,29.2,1,1,0,1,1,11:20:00 01/10/21 MST
75.56,29.1,1,1,0,0,0,11:30:00 01/10/21 MST
74.48,29.1,1,1,0,1,1,11:40:00 01/10/21 MST
74.48,29.6,1,1,0,1,1,11:50:00 01/10/21 MST
74.84,46.1,1,1,0,1,1,12:00:00 01/10/21 MST
73.94,44.9,1,1,0,1,1,12:10:00 01/10/21 MST
74.66,30.3,1,1,0,1,1,12:20:00 01/10/21 MST
75.2,42.3,1,1,0,0,0,12:30:00 01/10/21 MST
74.12,29.8,1,1,0,1,1,12:40:00 01/10/21 MST
75.02,30.1,1,1,0,0,0,12:50:00 01/10/21 MST
69.8,24.3,1,1,0,1,1,13:00:00 01/10/21 MST
62.42,29.7,1,1,0,1,1,13:10:00 01/10/21 MST
68.9,32.0,1,1,0,1,1,13:20:00 01/10/21 MST
66.2,27.3,1,1,0,1,1,13:30:00 01/10/21 MST
75.38,27.3,1,1,0,0,0,13:40:00 01/10/21 MST
76.46,29.0,1,1,0,0,0,13:50:00 01/10/21 MST
75.02,39.4,0,0,0,0,0,14:00:00 01/10/21 MST
70.34,31.7,0,0,0,1,1,14:10:00 01/10/21 MST
70.7,30.1,0,0,0,1,1,14:20:00 01/10/21 MST
71.96,28.0,0,0,0,1,1,14:30:00 01/10/21 MST
67.28,33.7,0,0,0,1,1,15:10:00 01/10/21 MST
68.9,28.0,0,0,0,1,1,15:20:00 01/10/21 MST
70.52,28.7,0,0,0,1,1,15:30:00 01/10/21 MST
71.06,27.0,0,0,0,1,1,15:40:00 01/10/21 MST
69.44,28.6,0,0,0,1,1,15:50:00 01/10/21 MST
72.32,27.8,0,0,0,1,1,16:00:00 01/10/21 MST
71.24,27.0,0,0,0,1,1,16:10:00 01/10/21 MST
70.34,29.0,0,0,0,1,1,16:20:00 01/10/21 MST
72.68,27.0,0,0,0,1,1,16:30:00 01/10/21 MST
71.42,29.0,0,0,0,1,1,16:50:00 01/10/21 MST
67.82,31.2,0,0,0,1,1,17:10:00 01/10/21 MST
71.6,29.7,0,0,0,1,1,17:20:00 01/10/21 MST
71.78,27.6,0,0,0,1,1,17:30:00 01/10/21 MST
70.34,29.1,0,0,0,1,1,17:40:00 01/10/21 MST
73.22,27.4,0,0,0,1,1,17:50:00 01/10/21 MST
71.6,27.0,0,0,0,1,1,18:00:00 01/10/21 MST
70.88,29.1,0,0,0,1,1,18:10:00 01/10/21 MST
65.12,27.3,0,0,0,1,1,18:20:00 01/10/21 MST
69.98,29.9,0,0,0,1,1,18:30:00 01/10/21 MST
69.8,30.8,0,0,0,1,1,18:40:00 01/10/21 MST
72.68,28.4,0,0,0,1,1,18:50:00 01/10/21 MST
70.7,28.3,1,1,0,1,1,19:00:00 01/10/21 MST
75.2,28.9,1,1,0,0,0,19:10:00 01/10/21 MST
73.4,45.3,1,1,0,1,1,19:20:00 01/10/21 MST
74.84,29.2,1,1,0,1,1,19:30:00 01/10/21 MST
76.46,30.6,1,1,0,0,0,19:40:00 01/10/21 MST
71.42,35.0,1,1,0,1,1,19:50:00 01/10/21 MST
69.26,48.7,1,1,0,1,1,20:00:00 01/10/21 MST
75.38,32.4,1,1,0,0,0,20:10:00 01/10/21 MST
75.38,30.5,1,1,0,0,0,20:20:00 01/10/21 MST
74.48,31.1,1,1,0,1,1,20:30:00 01/10/21 MST
75.02,47.5,1,1,0,0,0,20:40:00 01/10/21 MST
74.3,31.9,1,1,0,1,1,20:50:00 01/10/21 MST
74.66,31.1,1,1,0,1,1,21:00:00 01/10/21 MST
75.38,49.5,1,1,0,0,0,21:10:00 01/10/21 MST
74.48,31.1,1,1,0,1,1,21:20:00 01/10/21 MST
74.66,31.3,1,1,0,1,1,21:30:00 01/10/21 MST
75.56,45.6,1,1,0,0,0,21:40:00 01/10/21 MST
74.84,31.4,1,1,0,1,1,21:50:00 01/10/21 MST
74.3,30.6,1,1,0,1,1,22:00:00 01/10/21 MST
75.2,49.3,1,1,0,0,0,22:10:00 01/10/21 MST
74.12,31.7,1,1,0,1,1,22:20:00 01/10/21 MST
74.3,31.6,1,1,0,1,1,22:30:00 01/10/21 MST
75.2,49.9,1,1,0,0,0,22:40:00 01/10/21 MST
74.3,31.7,1,1,0,1,1,22:50:00 01/10/21 MST
74.12,31.6,1,1,0,1,1,23:00:00 01/10/21 MST
74.3,49.0,1,1,0,1,1,23:10:00 01/10/21 MST
74.84,30.1,1,1,0,1,1,23:20:00 01/10/21 MST
75.74,32.3,1,1,0,0,0,23:30:00 01/10/21 MST
75.56,31.5,1,1,0,0,0,23:40:00 01/10/21 MST
74.3,31.1,1,1,0,1,1,23:50:00 01/10/21 MST
75.02,31.8,1,1,0,0,0,00:00:00 01/11/21 MST
75.38,32.1,1,1,0,0,0,00:10:00 01/11/21 MST
74.3,31.3,1,1,0,1,1,00:20:00 01/11/21 MST
74.3,32.7,1,1,0,1,1,00:30:00 01/11/21 MST
75.02,49.7,1,1,0,0,0,00:40:00 01/11/21 MST
73.94,31.9,1,1,0,1,1,00:50:00 01/11/21 MST
73.76,32.1,1,1,0,1,1,01:00:00 01/11/21 MST
74.66,49.3,1,1,0,1,1,01:10:00 01/11/21 MST
73.76,44.4,1,1,0,1,1,01:20:00 01/11/21 MST
74.12,32.7,1,1,0,1,1,01:30:00 01/11/21 MST
74.3,47.3,1,1,0,1,1,01:40:00 01/11/21 MST
74.48,30.2,1,1,0,1,1,01:50:00 01/11/21 MST
75.2,32.7,1,1,0,0,0,02:00:00 01/11/21 MST
74.84,31.1,1,1,0,1,1,02:10:00 01/11/21 MST
73.4,49.1,1,1,0,1,1,02:20:00 01/11/21 MST
75.38,30.8,1,1,0,0,0,02:30:00 01/11/21 MST
74.3,31.6,1,1,0,1,1,02:40:00 01/11/21 MST
73.76,31.9,1,1,0,1,1,02:50:00 01/11/21 MST
74.66,47.1,1,1,0,1,1,03:00:00 01/11/21 MST
74.12,44.4,1,1,0,1,1,03:10:00 01/11/21 MST
73.4,31.0,1,1,0,1,1,03:20:00 01/11/21 MST
75.92,31.7,1,1,0,0,0,03:30:00 01/11/21 MST
74.84,30.9,1,1,0,1,1,03:40:00 01/11/21 MST
73.76,30.4,1,1,0,1,1,03:50:00 01/11/21 MST
76.82,31.7,1,1,0,0,0,04:00:00 01/11/21 MST
73.58,45.4,1,1,0,1,1,04:10:00 01/11/21 MST
74.12,29.9,1,1,0,1,1,04:20:00 01/11/21 MST
74.66,32.2,1,1,0,1,1,04:30:00 01/11/21 MST
74.84,44.8,1,1,0,1,1,04:40:00 01/11/21 MST
74.3,28.5,1,1,0,1,1,04:50:00 01/11/21 MST
75.2,31.3,1,1,0,0,0,05:00:00 01/11/21 MST
74.3,30.5,1,1,0,1,1,05:10:00 01/11/21 MST
73.76,30.5,1,1,0,1,1,05:20:00 01/11/21 MST
73.94,46.4,1,1,0,1,1,05:30:00 01/11/21 MST
75.2,29.3,1,1,0,0,0,05:40:00 01/11/21 MST
73.4,31.2,1,1,0,1,1,05:50:00 01/11/21 MST
74.12,47.4,1,1,0,1,1,06:00:00 01/11/21 MST
75.38,29.3,1,1,0,0,0,06:10:00 01/11/21 MST
73.4,30.6,1,1,0,1,1,06:20:00 01/11/21 MST
76.1,30.0,1,1,0,0,0,06:30:00 01/11/21 MST
74.66,29.7,1,1,0,1,1,06:40:00 01/11/21 MST
73.76,30.0,1,1,0,1,1,06:50:00 01/11/21 MST
74.12,49.5,1,1,0,1,1,07:00:00 01/11/21 MST
74.3,50.2,1,1,0,1,1,07:10:00 01/11/21 MST
73.58,29.0,1,1,0,1,1,07:20:00 01/11/21 MST
75.74,30.0,1,1,0,0,0,07:30:00 01/11/21 MST
74.84,29.4,1,1,0,1,1,07:40:00 01/11/21 MST
73.94,28.4,1,1,0,1,1,07:50:00 01/11/21 MST
76.28,29.0,1,1,0,0,0,08:00:00 01/11/21 MST
75.02,28.4,1,1,0,0,0,08:10:00 01/11/21 MST
73.22,28.8,1,1,0,1,1,08:20:00 01/11/21 MST
